Song Title;Artist;Year;Album/EP/Single;Collaborating Artist(s);Spotify Link;Streams
Runnin';DIONE;2024;Single;;https://open.spotify.com/track/2dTCPEiepafJd0J8RGQdXr;
Echoes of Earth;DIONE;2024;Celeste Voyage;;https://open.spotify.com/track/2J4A9smzJ2mjHIluRS1jyJ;
Global Hearts;DIONE;2024;Celeste Voyage;;https://open.spotify.com/track/3LE16GB3lkkTdfVCuKWMmP;
Blue Horizons;DIONE;2024;Celeste Voyage;;https://open.spotify.com/track/2Q3RuH6Lx0MyNyxaaNoA1p;
Nomadic Souls;DIONE;2024;Celeste Voyage;;https://open.spotify.com/track/1BkV4O38bVE9pHnxJGDFav;
Echoes of Laughter;DIONE;2024;Celeste Voyage;;https://open.spotify.com/track/6tsd2KSny3ndSE5EdRYaDS;
Wanderlust Friends;DIONE;2024;Celeste Voyage;;https://open.spotify.com/track/4VODMMQvq5RYFpl1YhInai;
Planet of Dreams;DIONE;2024;Celeste Voyage;;https://open.spotify.com/track/4gRZIBwj0z5cl5Z7fCqZhQ;
Miles Apart, Close at Heart;DIONE;2024;Celeste Voyage;;https://open.spotify.com/track/2CCk2X9L6VS48F6TbbmA9f;
Infinite Connections;DIONE;2024;Celeste Voyage;;https://open.spotify.com/track/7aUQyY5KMh5bonnNc8Qdnl;
Unity in Diversity;DIONE;2024;Celeste Voyage;;https://open.spotify.com/track/1HpNhuJjhfg5vuataHLyuk;
Skyline Conversations;DIONE;2024;Celeste Voyage;;https://open.spotify.com/track/4Dck75DREu6EWUOwZPFoXT;
Chasing Sunsets;DIONE;2024;Celeste Voyage;;https://open.spotify.com/track/0LUdIHiPEYgBHE4zgjd9xH;
Cosmic Companions;DIONE;2024;Celeste Voyage;;https://open.spotify.com/track/7t3gNMXqPc7FnyG7ISrgob;
World Within Us;DIONE;2024;Celeste Voyage;;https://open.spotify.com/track/2R40fwYKpHxdxw286ejUAP;
Endless Journeys;DIONE;2024;Celeste Voyage;;https://open.spotify.com/track/3m6Q8s8VovqpuqNlGxWVd0;
Bang;G22;2021;Single;;https://open.spotify.com/track/5ePKWiTwDHvZGfSqk3YxWP;
Babalik;G22;2022;Single;;https://open.spotify.com/track/5g6PpXjk2mQPXsinRlaLxy;
Booty;G22;2022;Single;;https://open.spotify.com/track/3fHfRJ2AQIFskQy5xbKyLd;
Babaero;G22;2023;Single;;https://open.spotify.com/track/0Kz8f2JhmS4tRxVyQz8dpE;
LOKA;G22;2023;Single;;https://open.spotify.com/track/0xpuBL6ayhNOiewu8ftmXy;
Musika;G22;2023;Single;;https://open.spotify.com/track/33DMX9LvLFdgbVaZKCD8t4;
One Sided Love;G22;2024;Single;;https://open.spotify.com/track/4PolJ8iCpJrBSs3ok6eke9;
It Lies Within;G22;2024;Single;;https://open.spotify.com/track/14o3mu5LpDDxgn6wMqzqYQ;
Limitless;G22;2024;Single;;https://open.spotify.com/track/6uprAd2AlULi5L8a5N7Rx7;
I Hate Boys;G22;2024;Single;;https://open.spotify.com/track/5NX9nNJbWvy4qAc0lQLluA;
Pa-Pa-Pa-Palaban;G22;2025;The Dissection Of Eve;;https://open.spotify.com/track/3ftB0WtBHlCrTJUT21wtxA;
LAKUMPAKE!;G22;2025;The Dissection Of Eve;;https://open.spotify.com/track/7nSWT4lUjyLZoQgYpfvf4y;
Groove On;G22;2025;The Dissection Of Eve;;https://open.spotify.com/track/5g5X7fQpoL8NU3D7Ir7INZ;
Super Saiyan;G22;2025;The Dissection Of Eve;;https://open.spotify.com/track/76d2Jy12bgBpdlH8RAqSZE;
KIAK (Kung Ikaw At Ako);G22;2025;The Dissection Of Eve;;https://open.spotify.com/track/1s32n6YCDQoLLk3Zze6P9r;
Until When? (Kinakaya Ko Pa);G22;2025;The Dissection Of Eve;;https://open.spotify.com/track/4A1z5X17XtVkkOmAnCGxlo;
First;G22;2025;The Dissection Of Eve;;https://open.spotify.com/track/29DBERaSwAdw9ymabbH7Fu;
Filipina Queen;G22;2025;The Dissection Of Eve;;https://open.spotify.com/track/2q1k23dy9Nn5K956oBcPJD;
Click Click Boom;FINIX;2025;Single;;https://open.spotify.com/track/4tHfSqVS6pcZOhHtq761sr;
Hand in Hand;FINIX;2025;Single;;https://open.spotify.com/track/7Lv9Wl56RDyXCYAEZJOw8u;
Filipina Baddies;FINIX;2025;Single;;https://open.spotify.com/track/31Pu1skoneIYfbC4YSn2q1;
Thirsty;FINIX;2025;Single;;https://open.spotify.com/track/6jmX7AluLrZdpLN7PEF9cP;
Sumugal sa Akin;FINIX;2025;Single;;https://open.spotify.com/track/1ptZ0M9UAW8cC4nTRkovAm;
Thanks For The Rain;FINIX;2025;Single;;https://open.spotify.com/track/2YcVKf6H8qLG5zVvPjH0Nr;
Letters Never Sent;Arthur Nery;2019;Letters Never Sent;;https://open.spotify.com/track/2kcF2hBLEPx6oD3KzKxASl;
Hung Up;Arthur Nery;2019;Letters Never Sent;;https://open.spotify.com/track/5YHXL4ggZEHZUgQBgLF0Oz;
Got Me Tangled;Arthur Nery;2019;Letters Never Sent;;https://open.spotify.com/track/4u64obrtHkeaBk9pmiaWdw;
Binhi;Arthur Nery;2019;Letters Never Sent;;https://open.spotify.com/track/0sNZsYY8LSCCM4tC2y0zR1;
I'd Still Kiss You;Arthur Nery;2019;Letters Never Sent;;https://open.spotify.com/track/4aEX8nrDpOxHve37fo8myJ;
Letters Never Sent II;Arthur Nery;2019;Letters Never Sent;;https://open.spotify.com/track/5Q44apDbGMoiGHqFMhafWU;
Favorite Vice;Arthur Nery;2019;Letters Never Sent;Meeks;https://open.spotify.com/track/3FejwInTNiOxTOu0b8V3XX;
Life Puzzle;Arthur Nery;2019;Letters Never Sent;;https://open.spotify.com/track/0fzqQpW4G1vxIC1MTlzeY0;
Higa;Arthur Nery;2019;Letters Never Sent;;https://open.spotify.com/track/7gfrASeOt73YWvpIv1fU8E;
Cotton Candy;Arthur Nery;2019;Letters Never Sent;;https://open.spotify.com/track/5eyQmt4Ba7ZzudMIqA6yKo;
Na naman;Arthur Nery;2024;II: The second;;https://open.spotify.com/track/3EMWqEJSk0wqwi5JUYA9l1;
I Gotchu;Arthur Nery;2024;II: The second;;https://open.spotify.com/track/1CsqHMbiESJ3WNivRPxJqj;
Di Nakakasawa;Arthur Nery;2024;II: The second;Kiyo;https://open.spotify.com/track/60mzK1F8VTNfWGaSFprYfI;
Lullaby;Arthur Nery;2024;II: The second;Jolianne;https://open.spotify.com/track/0aYQkDnWVFHScyvs1PmTN8;
Get Going;Arthur Nery;2024;II: The second;jon mejia;https://open.spotify.com/track/5vls9X7yraBXvqfAFYpTuU;
o ninanais;Arthur Nery;2024;II: The second;;https://open.spotify.com/track/2PCEvnMVqgUgq9RmmXWHvk;
Segundo, Siguro;Arthur Nery;2024;II: The second;;https://open.spotify.com/track/62nyaBKPLRSJnoz5xgVsaP;
Nasa'king Damdamin;Arthur Nery;2024;II: The second;;https://open.spotify.com/track/47Nu8iP24s6dzATvqHOYkH;
Foolish;Arthur Nery;2024;II: The second;;https://open.spotify.com/track/6CBECmTOulQcPCw3ufGtNk;
Paalam Lang Ang Palagi;Arthur Nery;2024;II: The second;;https://open.spotify.com/track/1Y5hN1zjgXTtssEYOrFciH;
Happy w u;Arthur Nery;2020;Single;Jason Dhakal;https://open.spotify.com/track/1n94XVEMS40MCW52AyLGDs;
TAKE ALL THE LOVE;Arthur Nery;2021;Single;;https://open.spotify.com/track/2v6jmF6VQWS96x6tSg05IC;
Pagsamo;Arthur Nery;2021;Single;;https://open.spotify.com/track/0WZqHCoOBXqgCCIsUZLC2a;
Isa lang;Arthur Nery;2021;Single;;https://open.spotify.com/track/0HAG6nIiEKd75yGpovuSJQ;
Sinag;Arthur Nery;2022;Single;Sam Benwick;https://open.spotify.com/track/5DARNIgi6aaJxGD5SKAUal;
Mikasa;Arthur Nery;2024;Single;Janine Berdin;https://open.spotify.com/track/12TuXwmfjap9XnPVtBHS8B;
Ayaw Baya;Arthur Nery;2025;Single;;https://open.spotify.com/track/42Xk3IBopZoqG5R9YSctGS;
Paralisado;Arthur Nery;2026;Single;Adie;https://open.spotify.com/track/0uLaVOitbCPo8xOnFbYcfD;
Higa;Arthur Nery;2024;Elevator (OST);;https://open.spotify.com/track/3EJpFH1jtgsocLynmFDuDm;
Pelikula;Arthur Nery;2021;Single;Janine;https://open.spotify.com/track/663vZfMh88Uo2bfTx6wiE4;
Turbo;Arthur Nery;2023;Single;MANILA GREY;https://open.spotify.com/track/6muijR8MRpGebvqYGirdnH;
Sabik;Arthur Nery;2023;LOVES7AGE;DENY;https://open.spotify.com/track/6vMDpwwkfsvSIsH6EVOgWz;
OYAYI;Arthur Nery;2024;Single;Alisson Shore, Keene Leonor;https://open.spotify.com/track/5iXSkIei0VoKtw8tpsupg3;
Palaisipan;Arthur Nery;2025;Single;Loonie;https://open.spotify.com/track/5Qsa2a1GStao34PdmEJUN2;
Palayo Sa Mundo;Arthur Nery;2025;Single;Jolianne;https://open.spotify.com/track/4FVZYiCvdLIX8NpcY0lzda;
Pagsamo;Arthur Nery;2021;My Husband, My Lover (OST);;https://open.spotify.com/track/7tomn3YvPcgIZZbpXHv8Sd;
Binhi;Arthur Nery;2021;Taya (OST);;https://open.spotify.com/track/1xAjV3G5Kp0nLDyCb09x0M;
TAKE ALL THE LOVE;Arthur Nery;2022;Kitty K7 (OST);;https://open.spotify.com/track/3cC0xDjDjjxNhy1oGQHvcN;
Janice;Dilaw;2021;Janice (Single);;https://open.spotify.com/track/0BewsYUbEIKdJmdap9oI7V;
3019;Dilaw;2022;3019 (Single);;https://open.spotify.com/track/06e64wh6xM9EmFDkzu7S3n;
Kaloy;Dilaw;2022;Kaloy (Single);;https://open.spotify.com/track/655gfZ80siU67IXldvNx5C;
Uhaw;Dilaw;2022;Uhaw (Single);;https://open.spotify.com/track/5SyigMsSY8uAV1m27fhnLD;
Uhaw (Tayong Lahat);Dilaw;2022;Uhaw (Tayong Lahat) (Single);;https://open.spotify.com/track/47OFMuRu5lzJHRbtEXPBbs;
Sansinukob;Dilaw;2023;Sansinukob (EP);;https://open.spotify.com/track/7jOqzJjLxMTg6yScO5nYDb;
Maskara;Dilaw;2023;Sansinukob (EP);;https://open.spotify.com/track/38nyyKG2e1vH9dYXXhbzUl;
Orasa;Dilaw;2023;Orasa (Single);;https://open.spotify.com/track/7tEmYgysfhAr3s5hEa8nlc;
Chinelas;Dilaw;2023;Chinelas (Single);AsianCutie;https://open.spotify.com/track/2vexlgpCphgC1jDSFHUyiB;
Hithit Buwang;Dilaw;2023;Di Ilaw Sa Gabing Mapanglaw (Live at Teatrino);;https://open.spotify.com/track/6PH3500JAAT80LChdRIJAf;
Walwal;Dilaw;2023;Di Ilaw Sa Gabing Mapanglaw (Live at Teatrino);;https://open.spotify.com/track/7CTf09mQUx0tn5i5NbcOmY;
Goodnight Prayer;Dilaw;2023;Di Ilaw Sa Gabing Mapanglaw (Live at Teatrino);;https://open.spotify.com/track/4XH17sGMa7haJ4FFDzaZzo;
Sa Kahapon;Dilaw;2024;Sa Kahapon (Single);Janine Berdin;https://open.spotify.com/track/13MbhFKhfggZCUxZcJjB3b;
Nilalang;Dilaw;2024;Nilalang (Single);;https://open.spotify.com/track/7eMn5OCApyTgqrPPoLJWBq;
YIEE;Dilaw;2024;YIEE (Single);;https://open.spotify.com/track/3Jt1u39DvQbrXJ1FfARklr;
Mahal;Dilaw;2025;Mahal (Single);;https://open.spotify.com/track/17k0CnwqLbTPeR8UL0rNZs;
FLYING KISS;Dilaw;2025;FLYING KISS (Single);;https://open.spotify.com/track/7FM8EdwFO6n4v6vFoHpGDE;
BLACK N' WHITE;Dilaw;2025;BLACK N' WHITE (Single);;https://open.spotify.com/track/463Qg3HAd8KjE1YrSHgm6X;
ALL IN;Dilaw;2025;RARARA;;https://open.spotify.com/track/6RBI05udevzEfIr5pdEKLs;
SEYP;Dilaw;2025;RARARA;;https://open.spotify.com/track/1tONCy1XK4830cTvrk18sK;
LAMYERDA;Dilaw;2025;RARARA;;https://open.spotify.com/track/3GBP45m2RHmMYjcu1VuYle;
!;Dilaw;2025;RARARA;;https://open.spotify.com/track/1dc920Zf2upaX1zlNrWown;
IKAW AT AKO AY;Dilaw;2025;RARARA;;https://open.spotify.com/track/4QUmLoBr3snF495FDrOS8C;
H.O.Y. (HANG OVER YOU);Dilaw;2025;RARARA;;https://open.spotify.com/track/2fzvmKkVkjVG7eCTysetek;
RARARA;Dilaw;2025;RARARA;;https://open.spotify.com/track/29LpgyzY0QsvhsNO6XXQ6c;
AMISTAD;Dilaw;2025;RARARA;;https://open.spotify.com/track/3c3OCi8kwKDsV0b0bAXUCp;
Luha;Adie;2020;Single;;https://open.spotify.com/track/2f0T6IDfPT9sNJqqJxEOTR;
Luha;Adie;2020;Single;;https://open.spotify.com/track/0bkD3c7Z6JUkJ0yERbFLUN;
Paraluman;Adie;2021;Single;;https://open.spotify.com/track/2jbf9EytR7fzpSrPWAYCf9;
Paraluman;Adie;2021;Single;;https://open.spotify.com/track/5Hm2MJQ4ECvQmH5QWCMQrR;
Dungaw;Adie;2021;Single;;https://open.spotify.com/track/0gDzFm0j00WYab5fuFbHW8;
Paraluman;Adie;2021;Paraluman (Original Soundtrack From The Vivamax Movie) - Single;;https://open.spotify.com/track/66TgSkYVUd1ROgqlzYVQcX;
Luha;Adie;2021;Paraluman (Original Soundtrack From The Vivamax Movie) - Single;;https://open.spotify.com/track/3Lk6A2zXuiXN23dZ8XflRq;
Paraluman;Adie;2021;Paraluman (Original Soundtrack from the Vivamax Movie) - EP;;https://open.spotify.com/track/5sj6pEPMrQBrLqdwpSHALU;
Luha;Adie;2021;Paraluman (Original Soundtrack from the Vivamax Movie) - EP;;https://open.spotify.com/track/36vnJoztPL2VS4M2QAxB4R;
Sawa Na;Adie;2021;Single;;https://open.spotify.com/track/1ZpXSfkQVQTwB6MbWpzsZW;
Tahanan;Adie;2021;Single;;https://open.spotify.com/track/0R14hunYxRvkNZue5WL4Oc;
You'll Be Safe Here;Adie;2022;Single;;https://open.spotify.com/track/4whLOE7hwNIAykoMcSZmvO;
You'll Be Safe Here;Adie;2022;366 (Original Soundtrack from the Vivamax Movie);;https://open.spotify.com/track/5aLnnQco1X4HO3Ruixhqi3;
Mahika;Adie;2022;Single;Janine Berdin;https://open.spotify.com/track/47sq83n5WN22ZzYnGn8aTy;
Kabado;Adie;2022;Single;;https://open.spotify.com/track/7oLe1cVRqLpoH2NozJ78mh;
Tinatangi;Adie;2022;Single;Chrstn;https://open.spotify.com/track/5Pgssd39LAfVsR9gvUVwU7;
Kursunada;Adie;2023;Single;;https://open.spotify.com/track/0vDzg5rADviX5YizHGo6UU;
Mahika;Adie;2023;For The Love (Soundtrack from the TV Series);Janine Berdin;https://open.spotify.com/track/6uJAJ35eYvwrjLOHyhM9Ds;
Senaryo;Adie;2023;Senaryo (Album);;https://open.spotify.com/track/2JR5hem9dWtiidDXq7l2mL;
Mahika;Adie;2023;Senaryo (Album);Janine Berdin;https://open.spotify.com/track/2nqlM3gNBMi5Zf9MDzp2Xi;
Kursunada;Adie;2023;Senaryo (Album);;https://open.spotify.com/track/2nFlnxNDXuehBDacr9SLKD;
G.K.Y.A.M.;Adie;2023;Senaryo (Album);;https://open.spotify.com/track/75ehhpTqolwwvZuzCjCXof;
Token;Adie;2023;Senaryo (Album);;https://open.spotify.com/track/38cwyTLnrwh5TjKKJTsPiB;
Paraluman;Adie;2023;Senaryo (Album);;https://open.spotify.com/track/1etOJ1EIVf7Qf51rmm0Zmd;
Kabado;Adie;2023;Senaryo (Album);;https://open.spotify.com/track/4aa8nlykW7j4jeBLeKQRyN;
Tahanan;Adie;2023;Senaryo (Album);;https://open.spotify.com/track/7oMCyUv2mpT7Q4FWHnX2hZ;
Ewan;Adie;2023;Senaryo (Album);;https://open.spotify.com/track/74c7i29BgMJ1pg7ZUcCkgC;
Dungaw;Adie;2023;Senaryo (Album);;https://open.spotify.com/track/2omGykRRSHw5G0zncnY7v0;
Paumanhin;Adie;2023;Senaryo (Album);Flow G;https://open.spotify.com/track/3tSRjmIZdw0d8S36aJDsEu;
Hoy!;Adie;2023;Senaryo (Album);;https://open.spotify.com/track/7kTlnlBIKQvt2dQD1f58kE;
Paralumbay;Adie;2023;Senaryo (Album);;https://open.spotify.com/track/7yPPbO3KrSwryBbGnI8QAW;
Closer You and I;Adie;2024;Single;;https://open.spotify.com/track/4yefFdkOF4T8rN6OAO7RIP;
Oh, Giliw;Adie;2024;Single;;https://open.spotify.com/track/5oV4B6QECdCASfEfElcIQA;
Nobya;Adie;2024;Single;;https://open.spotify.com/track/6eBIvH2ARm4psC3kkbARSn;
balik;Adie;2024;Single;Dom Guyot;https://open.spotify.com/track/0ggYDzLfMhAzbcWqoyXGKX;
Ms. Pakipot;Adie;2025;Single;;https://open.spotify.com/track/0JkoOMtuZZ7wFqq1fnS5v5;
Umpisa;Adie;2025;Single;Moira Dela Torre;https://open.spotify.com/track/54zafUdXhsrckhrBF4PmmP;
Piliin;Adie;2025;Single;;https://open.spotify.com/track/6NTsYsrWYtsXhTPNZAV0Dp;
Paralisado;Adie;2026;Single;Arthur Nery;https://open.spotify.com/track/0uLaVOitbCPo8xOnFbYcfD;
Bibingka;Ben&Ben;2016;Single;;https://open.spotify.com/track/3nmRSlzR7xtAo95GjfIahZ;
Susi (From the Film "GOYO - Ang Batang Heneral");Ben&Ben;2016;Single;;https://open.spotify.com/track/3I572cT9kECh41bZz2xPhy;
Ride Home;Ben&Ben;2017;Single;;https://open.spotify.com/track/1fXHTDYsJiFOjVWITaFp1j;
Kathang Isip;Ben&Ben;2017;Single;;https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh;
Leaves;Ben&Ben;2017;Single;;https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv;
Maybe The Night;Ben&Ben;2017;Single;;https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei;
SUNRISE;Ben&Ben;2018;Single;;https://open.spotify.com/track/3pO8AS9mXlI85OsHbJa4Jf;
Branches;Ben&Ben;2018;Single;;https://open.spotify.com/track/3rheINeddqah49dElHlqbZ;
Ours;Ben&Ben;2018;Single;HARV;https://open.spotify.com/track/2Bb9MjP3gY9oaUXXJLFDVi;
Balik-Balikan;Ben&Ben;2018;Single;Sam Concepcion;https://open.spotify.com/track/3qHu91QoBFiGZL9yDSsOXY;
Bibingka;Ben&Ben;2018;Single;Sam Concepcion;https://open.spotify.com/track/7shxLPcozkKTGeJXl4Jett;
Dati (Cover Version);Ben&Ben;2018;Single;;https://open.spotify.com/track/48Utf6gNBC9rewCPEvL5ja;
Limasawa Street (Steve Lillywhite Mix);Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/7A3polZVo6cZW3CcrMGFvn;
Pagtingin;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd;
Fall;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/4SQ3HwsAiGTikY7gOAybwH;
Talaarawan;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/65qee5VaBdavyP76V47Wr2;
Hummingbird;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/7xzHDGXxOdIJcg2cyysE8i;
Mitsa (Salamat);Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/1PUWUlqe6m5HqX754lN3Bs;
Baka Sakali;Ben&Ben;2019;LIMASAWA STREET;Ebe Dancel;https://open.spotify.com/track/10LPu1YBDjhYOtEew5g5Of;
Lucena;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/46FyIhNpuWTIxtKjALlZ9Y;
Sampaguita;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/3uSLCrfK2gvBZ6OUuAdawA;
War;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/1EEsKj8lQKZwaFXJ5GFsdk;
Godsent;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/5KwhZikeUYYF6qzFZPsC2l;
Roots;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/4m9kyXFCkyQewLshQBI9mC;
Araw-Araw;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/4rG3h1QwgjSSWz8EIjCFrm;
Masyado Pang Maaga;Ben&Ben;2019;Single;;https://open.spotify.com/track/0luyrm1L6gjtoLekHOf67t;
Make It With You;Ben&Ben;2019;Single;;https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh;
Sa Susunod na Habang Buhay;Ben&Ben;2020;Single;;https://open.spotify.com/track/3PgjBOoA5OytNGkglObpOd;
Doors;Ben&Ben;2020;Single;;https://open.spotify.com/track/37WFUZgkjJKLaISRcX0269;
Lifetime;Ben&Ben;2020;Single;;https://open.spotify.com/track/3X9c4tBzSdGhlO4Fx3WYgW;
Nakikinig Ka Ba Sa Akin;Ben&Ben;2020;Single;;https://open.spotify.com/track/74jVIbukOhR0Am7YXKiJMM;
Di Ka Sayang;Ben&Ben;2020;Single;;https://open.spotify.com/track/0V9rj37SqxF06EOV809odq;
Kuwaderno;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;;https://open.spotify.com/track/1kORxnBnxk57ZDioKp9pQD;
Kasayaw;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;;https://open.spotify.com/track/6pfFeZffoaxQGmvYSLM8wI;
Swimming Pool;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;Chito Miranda;https://open.spotify.com/track/6qS0J555KgzxQ01E8x6vux;
Elyu;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;;https://open.spotify.com/track/5otb0YFuK5z8ffisicdQfs;
Pasalubong;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;Moira Dela Torre;https://open.spotify.com/track/3HQirj18HMpG93YJBHGBl1;
Magpahinga;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;;https://open.spotify.com/track/1n36QJt9f05UqZkHyIEkVh;
Lunod;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;Zild, Juan Karlos;https://open.spotify.com/track/4vAYg1rLGyJiXUiU5LMdg3;
Sabel;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;KZ Tandingan;https://open.spotify.com/track/5FDLm9oybqGymDWXMRcGk9;
Kapangyarihan;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;SB19;https://open.spotify.com/track/6FFtbC1K2aNeCS376paoHN;
Sugat;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;Munimuni;https://open.spotify.com/track/52op5RbA65JSr7NnWCTWoi;
Upuan;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;;https://open.spotify.com/track/0G8EG6iSIvoeRwoFs0R89v;
Ilang Tulog Na Lang;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;;https://open.spotify.com/track/1wizf5O3ngQkyEIVlzTgW9;
Kayumanggi;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;;https://open.spotify.com/track/5YGnsANs7t65udKqIwtEGv;
Inevitable;Ben&Ben;2021;Single;;https://open.spotify.com/track/5eTytSrtW2P1pchAEfSTta;
Tuloy Na Tuloy Pa Rin Ang Pasko;Ben&Ben;2021;Single;;https://open.spotify.com/track/5ddSry66y3GorJF4P59a2p;
Leaves (feat. Young K);Ben&Ben;2021;Single;Young K;https://open.spotify.com/track/2zDCJxQALaKymrn3LdBFd0;
The Ones We Once Loved;Ben&Ben;2022;Single;;https://open.spotify.com/track/6YjKd9oPXKqjLUVPo4Y0oi;
Langyang Pag-Ibig;Ben&Ben;2022;Single;;https://open.spotify.com/track/3NxCPoPvxK6QQgmMCX6QYV;
Paninindigan Kita;Ben&Ben;2022;Single;;https://open.spotify.com/track/5d9Rka4T0szdC1MobhtXrV;
Mag-ingat;Ben&Ben;2022;Single;;https://open.spotify.com/track/5H7Q6oBminCDk7Xx99dJhp;
Dear;Ben&Ben;2022;Single;;https://open.spotify.com/track/3OlYxhUI4YtdVw2zZ85Syr;
Courage (Acoustic Ver.);Ben&Ben;2023;Single;;https://open.spotify.com/track/2qsd9R4G0g1dZwVejfGowK;
The Traveller;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/0nBvB8v88wR1stvOPYy0EE;
Could Be Something;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/2YB0SVIghSbQ729pyZPVk5;
Supernatural;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/47gPxNsu5Ulic9yHmsiOXh;
Autumn;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/34fLrDNGM9YQ7ucKpqVYwW;
Winter;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/29CJeUpFlkOCQLVDaPBefr;
Burn;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/1sbjspm4nfOsLIwsgw5Wwe;
Comets;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/6C4jFxNkZb0sSPrJlarwTN;
Courage;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/1ZnsrLBm0CqMvNiKxtUsZt;
Triumph;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/7s7sb46RL04kA8KVqjG7rC;
Peace of Mind;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/5x4TPTh8GB2vteHfMfPWjv;
Shutter;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/0P6t8jG5y2Q3xHvaCwxs9Y;
Tomorrow With You;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/100ZllQ0QNUNG2vwIsZpZ6;
New Dimensions;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/2fPTeoTG28JAExuQyoX8b5;
Comets (with Petra Sihombing);Ben&Ben;2024;Single;Petra Sihombing;https://open.spotify.com/track/4DORdPh0YOYXrOlPi1qRG5;
Tomorrow With You (Live at The Traveller Across Dimensions Concert);Ben&Ben;2025;Single;;https://open.spotify.com/track/4c0Vm8K8yJEJXP7JcaffaZ;
Heaven;Ben&Ben;2025;Single;Tilly Birds;https://open.spotify.com/track/3DpLteY0bgkKgpa3OSRBso;
Saranggola;Ben&Ben;2025;Single;;https://open.spotify.com/track/2V3HVXu25O5xCAjmmptYCo;
Kathang Isip (with Angela Ken);Ben&Ben;2025;Single;Angela Ken;https://open.spotify.com/track/4aTRpc0he7xd1YhIktMTRm;
Sa Kapwa Ko Ay Alay;Ben&Ben;2025;Single;;https://open.spotify.com/track/0EhqzN5m29ghtmCiAojESv;
Duyan;Ben&Ben;2026;Single;;https://open.spotify.com/track/4YyVQYnnzEO3y7hHNSn6sg;
Nag-Iisang Muli;Cup of Joe;2019;Single;;https://open.spotify.com/track/3TMiRvIG2vYjmQh8VwZDeH;
Sinderela;Cup of Joe;2019;Single;;https://open.spotify.com/track/4MsOWApwFYowURf1CsztXP;
Alas Dose;Cup of Joe;2019;Single;;https://open.spotify.com/track/3cOgXHh7vFpw2jyj4Ppxxz;
Sagada;Cup of Joe;2020;Single;;https://open.spotify.com/track/2wh4fGevm9QWeZtUXEJYCp;
Hayaan;Cup of Joe;2020;Single;;https://open.spotify.com/track/0GEelfsg0vii5yYCVYsvQ8;
Bukod-Tangi;Cup of Joe;2021;Single;;https://open.spotify.com/track/66tKd60oZUTAK0PdmXJl09;
Ikaw Pa Rin Ang Pipiliin Ko;Cup of Joe;2021;Single;;https://open.spotify.com/track/3LvrJEPQ61Vvj1t3Edg20X;
