Song Title;Artist;Year;Album/EP/Single;Collaborating Artist(s);Spotify Link;Streams
Kalawakan;Rob Deniel;2025;Ang Mutya Ng Section E Book 2 (The Dark Side);;https://open.spotify.com/track/4FjxWW5SwGmpqqQEaBIsXQ;
Sinta;Rob Deniel;2026;Hell University (A Viva One Original Series Soundtrack);;https://open.spotify.com/track/31WMUS1MCbp9MGjlpnDzIU;
Star Song;Rob Deniel;2026;Star Song (Single);;https://open.spotify.com/track/5TGaPefQfu1Z2exPWU96Vf;
Bibingka;Ben&Ben;2016;Single;;https://open.spotify.com/track/3nmRSlzR7xtAo95GjfIahZ;
Susi (From the Film "GOYO - Ang Batang Heneral");Ben&Ben;2016;Single;;https://open.spotify.com/track/3I572cT9kECh41bZz2xPhy;
Ride Home;Ben&Ben;2017;Single;;https://open.spotify.com/track/1fXHTDYsJiFOjVWITaFp1j;
Kathang Isip;Ben&Ben;2017;Single;;https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh;
Leaves;Ben&Ben;2017;Single;;https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv;
Maybe The Night;Ben&Ben;2017;Single;;https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei;
SUNRISE;Ben&Ben;2018;Single;;https://open.spotify.com/track/3pO8AS9mXlI85OsHbJa4Jf;
Branches;Ben&Ben;2018;Single;;https://open.spotify.com/track/3rheINeddqah49dElHlqbZ;
Ours;Ben&Ben;2018;Single;HARV;https://open.spotify.com/track/2Bb9MjP3gY9oaUXXJLFDVi;
Balik-Balikan;Ben&Ben;2018;Single;Sam Concepcion;https://open.spotify.com/track/3qHu91QoBFiGZL9yDSsOXY;
Bibingka;Ben&Ben;2018;Single;Sam Concepcion;https://open.spotify.com/track/7shxLPcozkKTGeJXl4Jett;
Dati (Cover Version);Ben&Ben;2018;Single;;https://open.spotify.com/track/48Utf6gNBC9rewCPEvL5ja;
Limasawa Street (Steve Lillywhite Mix);Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/7A3polZVo6cZW3CcrMGFvn;
Pagtingin;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd;
Fall;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/4SQ3HwsAiGTikY7gOAybwH;
Talaarawan;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/65qee5VaBdavyP76V47Wr2;
Hummingbird;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/7xzHDGXxOdIJcg2cyysE8i;
Mitsa (Salamat);Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/1PUWUlqe6m5HqX754lN3Bs;
Baka Sakali;Ben&Ben;2019;LIMASAWA STREET;Ebe Dancel;https://open.spotify.com/track/10LPu1YBDjhYOtEew5g5Of;
Lucena;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/46FyIhNpuWTIxtKjALlZ9Y;
Sampaguita;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/3uSLCrfK2gvBZ6OUuAdawA;
War;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/1EEsKj8lQKZwaFXJ5GFsdk;
Godsent;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/5KwhZikeUYYF6qzFZPsC2l;
Roots;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/4m9kyXFCkyQewLshQBI9mC;
Araw-Araw;Ben&Ben;2019;LIMASAWA STREET;;https://open.spotify.com/track/4rG3h1QwgjSSWz8EIjCFrm;
Masyado Pang Maaga;Ben&Ben;2019;Single;;https://open.spotify.com/track/0luyrm1L6gjtoLekHOf67t;
Make It With You;Ben&Ben;2019;Single;;https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh;
Sa Susunod na Habang Buhay;Ben&Ben;2020;Single;;https://open.spotify.com/track/3PgjBOoA5OytNGkglObpOd;
Doors;Ben&Ben;2020;Single;;https://open.spotify.com/track/37WFUZgkjJKLaISRcX0269;
Lifetime;Ben&Ben;2020;Single;;https://open.spotify.com/track/3X9c4tBzSdGhlO4Fx3WYgW;
Nakikinig Ka Ba Sa Akin;Ben&Ben;2020;Single;;https://open.spotify.com/track/74jVIbukOhR0Am7YXKiJMM;
Di Ka Sayang;Ben&Ben;2020;Single;;https://open.spotify.com/track/0V9rj37SqxF06EOV809odq;
Kuwaderno;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;;https://open.spotify.com/track/1kORxnBnxk57ZDioKp9pQD;
Kasayaw;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;;https://open.spotify.com/track/6pfFeZffoaxQGmvYSLM8wI;
Swimming Pool;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;Chito Miranda;https://open.spotify.com/track/6qS0J555KgzxQ01E8x6vux;
Elyu;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;;https://open.spotify.com/track/5otb0YFuK5z8ffisicdQfs;
Pasalubong;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;Moira Dela Torre;https://open.spotify.com/track/3HQirj18HMpG93YJBHGBl1;
Magpahinga;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;;https://open.spotify.com/track/1n36QJt9f05UqZkHyIEkVh;
Lunod;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;Zild, Juan Karlos;https://open.spotify.com/track/4vAYg1rLGyJiXUiU5LMdg3;
Sabel;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;KZ Tandingan;https://open.spotify.com/track/5FDLm9oybqGymDWXMRcGk9;
Sugat;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;Munimuni;https://open.spotify.com/track/52op5RbA65JSr7NnWCTWoi;
Upuan;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;;https://open.spotify.com/track/0G8EG6iSIvoeRwoFs0R89v;
Ilang Tulog Na Lang;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;;https://open.spotify.com/track/1wizf5O3ngQkyEIVlzTgW9;
Kayumanggi;Ben&Ben;2021;Pebble House, Vol. 1: Kuwaderno;;https://open.spotify.com/track/5YGnsANs7t65udKqIwtEGv;
Inevitable;Ben&Ben;2021;Single;;https://open.spotify.com/track/5eTytSrtW2P1pchAEfSTta;
Tuloy Na Tuloy Pa Rin Ang Pasko;Ben&Ben;2021;Single;;https://open.spotify.com/track/5ddSry66y3GorJF4P59a2p;
Leaves (feat. Young K);Ben&Ben;2021;Single;Young K;https://open.spotify.com/track/2zDCJxQALaKymrn3LdBFd0;
The Ones We Once Loved;Ben&Ben;2022;Single;;https://open.spotify.com/track/6YjKd9oPXKqjLUVPo4Y0oi;
Langyang Pag-Ibig;Ben&Ben;2022;Single;;https://open.spotify.com/track/3NxCPoPvxK6QQgmMCX6QYV;
Paninindigan Kita;Ben&Ben;2022;Single;;https://open.spotify.com/track/5d9Rka4T0szdC1MobhtXrV;
Mag-ingat;Ben&Ben;2022;Single;;https://open.spotify.com/track/5H7Q6oBminCDk7Xx99dJhp;
Dear;Ben&Ben;2022;Single;;https://open.spotify.com/track/3OlYxhUI4YtdVw2zZ85Syr;
Courage (Acoustic Ver.);Ben&Ben;2023;Single;;https://open.spotify.com/track/2qsd9R4G0g1dZwVejfGowK;
The Traveller;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/0nBvB8v88wR1stvOPYy0EE;
Could Be Something;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/2YB0SVIghSbQ729pyZPVk5;
Supernatural;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/47gPxNsu5Ulic9yHmsiOXh;
Autumn;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/34fLrDNGM9YQ7ucKpqVYwW;
Winter;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/29CJeUpFlkOCQLVDaPBefr;
Burn;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/1sbjspm4nfOsLIwsgw5Wwe;
Comets;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/6C4jFxNkZb0sSPrJlarwTN;
Courage;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/1ZnsrLBm0CqMvNiKxtUsZt;
Triumph;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/7s7sb46RL04kA8KVqjG7rC;
Peace of Mind;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/5x4TPTh8GB2vteHfMfPWjv;
Shutter;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/0P6t8jG5y2Q3xHvaCwxs9Y;
Tomorrow With You;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/100ZllQ0QNUNG2vwIsZpZ6;
New Dimensions;Ben&Ben;2024;The Traveller Across Dimensions;;https://open.spotify.com/track/2fPTeoTG28JAExuQyoX8b5;
Comets (with Petra Sihombing);Ben&Ben;2024;Single;Petra Sihombing;https://open.spotify.com/track/4DORdPh0YOYXrOlPi1qRG5;
Tomorrow With You (Live at The Traveller Across Dimensions Concert);Ben&Ben;2025;Single;;https://open.spotify.com/track/4c0Vm8K8yJEJXP7JcaffaZ;
Heaven;Ben&Ben;2025;Single;Tilly Birds;https://open.spotify.com/track/3DpLteY0bgkKgpa3OSRBso;
Saranggola;Ben&Ben;2025;Single;;https://open.spotify.com/track/2V3HVXu25O5xCAjmmptYCo;
Kathang Isip (with Angela Ken);Ben&Ben;2025;Single;Angela Ken;https://open.spotify.com/track/4aTRpc0he7xd1YhIktMTRm;
Sa Kapwa Ko Ay Alay;Ben&Ben;2025;Single;;https://open.spotify.com/track/0EhqzN5m29ghtmCiAojESv;
Duyan;Ben&Ben;2026;Single;;https://open.spotify.com/track/4YyVQYnnzEO3y7hHNSn6sg;
Layag;Up Dharma Down;2006;Fragmented;;https://open.spotify.com/track/7qdEAh6cYvBlZy2V3XTjat;
Maybe;Up Dharma Down;2006;Fragmented;;https://open.spotify.com/track/5PKFoRRRELAT8G7MVv3aMU;
Lazy Daisy;Up Dharma Down;2006;Fragmented;;https://open.spotify.com/track/1E3h1bB4J4NiDzSErIbISK;
We Give in Sometimes;Up Dharma Down;2006;Fragmented;;https://open.spotify.com/track/78L9YEDPOBFNWQBpVI02Ie;
Oo;Up Dharma Down;2006;Fragmented;;https://open.spotify.com/track/062z5ZMd0a0snMBZ75tOco;
Fragmented;Up Dharma Down;2006;Fragmented;;https://open.spotify.com/track/1cGDbwJCPPRRHohwRy32sK;
June;Up Dharma Down;2006;Fragmented;;https://open.spotify.com/track/3jsgdaNf7jNJGRJc5zRSvi;
Sleeptalk;Up Dharma Down;2006;Fragmented;;https://open.spotify.com/track/0qbkn84yZ345aITKpYKVQ2;
Pag Agos;Up Dharma Down;2006;Fragmented;;https://open.spotify.com/track/6OccnON3LW2jxoXGRTlcJC;
Broken Mirrors and Screaming Turtles;Up Dharma Down;2006;Fragmented;;https://open.spotify.com/track/5n582s5pvgzlavSSgH5ECH;
Malikmata;Up Dharma Down;2006;Fragmented;;https://open.spotify.com/track/4kkbQf6MnAPLmRtTJw0B8X;
The World Is Our Playground;Up Dharma Down;2006;Fragmented;;https://open.spotify.com/track/3q3HNab2XCozAzcSSA6vbH;
Oo (Fragmented Remix);Up Dharma Down;2006;Fragmented;;https://open.spotify.com/track/6JrIHmhzc9y85YhmtxZuTD;
Hiwaga;Up Dharma Down;2006;Fragmented;;https://open.spotify.com/track/6vul22MLIT12mo7Dmf9hrK;
Lazy Daisy (Ascolto Ver);Up Dharma Down;2006;Fragmented;;https://open.spotify.com/track/3i5x8OeKEMgfr1uxnMfYEy;
Blessed;Up Dharma Down;2008;Bipolar;;https://open.spotify.com/track/6xGcVYjElfRT0Yps4hBgDJ;
Clockwork;Up Dharma Down;2008;Bipolar;;https://open.spotify.com/track/1mb72WDX8E3zKQN5Cot5Ei;
Delayed Breathing;Up Dharma Down;2008;Bipolar;;https://open.spotify.com/track/72rzSiF7R8fr90TqGv5EW4;
All Year Round;Up Dharma Down;2008;Bipolar;;https://open.spotify.com/track/1AGzV0I1BaxiVO92YaMOJg;
Taya;Up Dharma Down;2008;Bipolar;;https://open.spotify.com/track/60e1WG1n3inKENNXQksBGa;
Unspoken Definites;Up Dharma Down;2008;Bipolar;;https://open.spotify.com/track/0ZP4k0EBXC2bpKUE2D9GIr;
The Cold Is Warmth;Up Dharma Down;2008;Bipolar;;https://open.spotify.com/track/4uvxvy6GVDRJdZc7midk9f;
Two;Up Dharma Down;2008;Bipolar;;https://open.spotify.com/track/5vruBAUH0NyKel4seYPJ04;
Sana;Up Dharma Down;2008;Bipolar;;https://open.spotify.com/track/3WgYEnpYw6n1o3JOuHPUxF;
Return Saturn Return;Up Dharma Down;2008;Bipolar;;https://open.spotify.com/track/1BdHCSLVKLL3E4v0AE3PFu;
Every First Second;Up Dharma Down;2008;Bipolar;;https://open.spotify.com/track/2hysgxfSDwZnv1TctqfZT5;
Furnace;Up Dharma Down;2008;Bipolar;;https://open.spotify.com/track/0FO3gm9kJuza6aKAex4XcR;
Silid;Up Dharma Down;2008;Bipolar;;https://open.spotify.com/track/4UtIdDlQ3SnkeOFBse5vOD;
Sugarcoats and Heartbeats;Up Dharma Down;2008;Bipolar;;https://open.spotify.com/track/4ViEgP0YLXYvoAPHtkrP2c;
Turn It Well;Up Dharma Down;2012;Capacities;;https://open.spotify.com/track/0YQz5C7xtpK6leZ22et24G;
Luna;Up Dharma Down;2012;Capacities;;https://open.spotify.com/track/5LfXREtoMJpBKpIIcekqOe;
Parks;Up Dharma Down;2012;Capacities;;https://open.spotify.com/track/50BnvQ6zBhnwUrLjWTxbGM;
Indak;Up Dharma Down;2012;Capacities;;https://open.spotify.com/track/1LxBThEXAGZMS6UnBWvex5;
Feelings;Up Dharma Down;2012;Capacities;Paul Buchanan;https://open.spotify.com/track/2PWFZp8w1Y5ILTA3VMRxXs;
Thinker;Up Dharma Down;2012;Capacities;;https://open.spotify.com/track/3vyvlc6oChyrmlB9W6WsSo;
Kulang;Up Dharma Down;2012;Capacities;;https://open.spotify.com/track/7eIAszvtf0uX1WjS4EsNRq;
Tadhana;Up Dharma Down;2012;Capacities;;https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR;
Night Drops;Up Dharma Down;2012;Capacities;;https://open.spotify.com/track/0iuG66au8jlBoY2Polrp2D;
Kulang (Los Remix);Up Dharma Down;2016;Single;;https://open.spotify.com/track/3iANkEVyUqLHrdIT61Ylze;
Just a Smile;Up Dharma Down;2016;Single;;https://open.spotify.com/track/218HzfGnFPrEbYr6vpEfzH;
Gusto Ko (Pagsundo);Up Dharma Down;2017;Single;;https://open.spotify.com/track/1r0u9crAlIqyyFJv8dJKy7;
Unti-Unti;Up Dharma Down;2017;Single;;https://open.spotify.com/track/0DdC92EziGIEN6j7kTCKQX;
Maikee's Letters;Up Dharma Down;2018;Single;;https://open.spotify.com/track/4RmVm07CM76fnJbiVak6B5;
Fool Truth;Up Dharma Down;2019;U D D;;https://open.spotify.com/track/1uk7JrWJIeoVakEdm4FpZX;
Sigurado;Up Dharma Down;2019;U D D;;https://open.spotify.com/track/4XCFHies3PCuxqzGJaKsu6;
Tambalan;Up Dharma Down;2019;U D D;;https://open.spotify.com/track/2B4lH05aqoU50eFxTZVWys;
Never;Up Dharma Down;2019;U D D;;https://open.spotify.com/track/0VDZeCbu92uT7jG4Yrjivk;
Anino;Up Dharma Down;2019;U D D;;https://open.spotify.com/track/52Maigg5t1BrM2YaiZ6bro;
Stolen;Up Dharma Down;2019;U D D;;https://open.spotify.com/track/3Vt05PnEkmdfkbE7e5qioe;
Say Nothing;Up Dharma Down;2019;U D D;;https://open.spotify.com/track/7GfwJIGOcbjS3sRfsETjYZ;
Moving on (All the Good Things);Up Dharma Down;2019;U D D;;https://open.spotify.com/track/4MFFIHf1r2waMnH3ISlZQQ;
Unti-Unti;Up Dharma Down;2019;U D D;;https://open.spotify.com/track/1hkvWAHHWJslObD16ug4Nx;
Crying Season;Up Dharma Down;2019;U D D;;https://open.spotify.com/track/1eG6ox0Und1ADpnCtJuQ9f;
Young Again;Up Dharma Down;2019;U D D;;https://open.spotify.com/track/5CTbOUg2R8VuZEMJIVa3e7;
'Di Ka Mawala;Up Dharma Down;2019;Single;Just Hush;https://open.spotify.com/track/6RA3nISkoB5niu1K88QKWr;
Paagi (Netflix Anime Series "Trese" Official Soundtrack);Up Dharma Down;2021;Single;;https://open.spotify.com/track/5t7si7adcZFaAjEvIN5CuL;
run deep;Up Dharma Down;2024;Single;;https://open.spotify.com/track/2r4wA6kzUlDQkzrYgGC1R4;
nanaman;Up Dharma Down;2024;Single;;https://open.spotify.com/track/5O8mdzqp0HIdeN7IaAXkT1;
kapoy;Up Dharma Down;2024;Single;ZOYA;https://open.spotify.com/track/6zvWIAJtrJutkPdQUCMwHf;
gtara;Up Dharma Down;2024;Single;Just Hush;https://open.spotify.com/track/5Dwj64pEjwdWLDIdm7vKrj;
Tensionado;Soapdish;2005;Soapdish;;https://open.spotify.com/track/10BtDxfJOArEZUDuvwOh7h;
Ewan Ko;Soapdish;2005;Soapdish;;https://open.spotify.com/track/5DiDneDWvqYGywkttP36Wt;
Sandali;Soapdish;2005;Soapdish;;https://open.spotify.com/track/63UMk4N8yRqMk4Qn8aHv1K;
Sana Sinabi;Soapdish;2005;Soapdish;;https://open.spotify.com/track/21I0JyD3ojXpb8ayMk4vR3;
Would You;Soapdish;2005;Soapdish;;https://open.spotify.com/track/6zWRBJE9yzCzvWVPHIrkdz;
Pain Redefined;Soapdish;2005;Soapdish;;https://open.spotify.com/track/426c2HbqXBHpHUyQ5Q3yAm;
Nana Song;Soapdish;2005;Soapdish;;https://open.spotify.com/track/1iDRBD59ypuMOBsqTfzUPl;
Dahil Sa Ulan;Soapdish;2005;Soapdish;;https://open.spotify.com/track/6ERFm2JEWL7Q8ffxJWVY7N;
Aimee;Soapdish;2005;Soapdish;;https://open.spotify.com/track/5R96SO3jc0HA4VyqE86gof;
Higher;Soapdish;2005;Soapdish;;https://open.spotify.com/track/7duN28CrzgWp8n877i2c8B;
Pwede Ba;Soapdish;2005;Soapdish;;https://open.spotify.com/track/6Dp6EgD4BsyRLWGKdKLbPI;
Hintay;Soapdish;2005;Soapdish;;https://open.spotify.com/track/2YICsbZ2uQDI3WNGZjeEXO;
Di Na Bale;Soapdish;2009;Goodluck...goodbye;;https://open.spotify.com/track/6hN1axsQKLicfbHnSGZrbR;
Parang Si Ely Buendia;Soapdish;2009;Goodluck...goodbye;;https://open.spotify.com/track/5tjninOQWlfMQOWZ854pCr;
Adjust;Soapdish;2009;Goodluck...goodbye;;https://open.spotify.com/track/1SSyLzAHbhcnDUAS4WTUhv;
Sinehan;Soapdish;2009;Goodluck...goodbye;;https://open.spotify.com/track/4tMet6TYaZed5sueCvaphK;
Sang Parte?;Soapdish;2009;Goodluck...goodbye;;https://open.spotify.com/track/6k8QN6PbxksGprSeYABlqO;
Like a Star;Soapdish;2009;Goodluck...goodbye;;https://open.spotify.com/track/1etEImw1tKzZZSqmo9lBkA;
As I Fall;Soapdish;2009;Goodluck...goodbye;;https://open.spotify.com/track/3mbYOQ6VUnNq2z5OS8RuUP;
Lahat Ng Sinabi;Soapdish;2009;Goodluck...goodbye;;https://open.spotify.com/track/3VGbjeGpJBVQujQlexlrxt;
I Don't Love You Anymore;Soapdish;2009;Goodluck...goodbye;;https://open.spotify.com/track/4e7K5UrEZRMUHCOLqnFYTA;
Theme from "Goodluck...goodbye";Soapdish;2009;Goodluck...goodbye;;https://open.spotify.com/track/4YqAaITQ9EApTKwl1H8pgq;
Sinehan (feat. Acel Van Ommen);Soapdish;2009;Goodluck...goodbye;Acel Van Ommen;https://open.spotify.com/track/1VXmL9aclQRWXKpqWxKGVH;
Pwede Na;Soapdish;2009;Goodluck...goodbye;;https://open.spotify.com/track/77oJTMuIX7ThVrt5MVexai;
Kung Nandito Ka Sana;Soapdish;2014;Training;;https://open.spotify.com/track/69F8pct2YAm7Td4k0r323g;
Patamisin (Beach Song);Soapdish;2014;Training;;https://open.spotify.com/track/22FH2ANUQZQTlA2UJadNDa;
Wag Ka Sana Munang Umuwi;Soapdish;2014;Training;;https://open.spotify.com/track/4aA97Y8Gu72ffizJqBvqZC;
Training;Soapdish;2014;Training;;https://open.spotify.com/track/0Fbiaz5p93hvMKhp06GMPM;
Kung Pwede Lang;Soapdish;2017;Kung Pwede Lang;;https://open.spotify.com/track/1fl3iYqZuyFnU6yKFZQt2T;
Kahit Maputi Na Ang Buhok Ko;Soapdish;2018;The Best Of Manila Sound Hopia, Mani, Popcorn;;https://open.spotify.com/track/0wS7zXRvaeW5bsDJ95KWHV;
Totoo;Soapdish;2019;Totoo;;https://open.spotify.com/track/0dmWl6bfzyZC3um0dPxqlo;
Bistado Ka!;Soapdish;2022;Bistado Ka!;Tamara;https://open.spotify.com/track/49GsEccKCkjP7IHbceF6QG;
Pinapaasa;Soapdish;2025;Pinapaasa;;https://open.spotify.com/track/5O6hOrPYNaWVhDgwrSppD7;
Tapos Na;Earl Agustin;2021;Tapos Na (Single);;https://open.spotify.com/track/441Ik6xsJZLFtSoMcnxql4;
Dalangin;Earl Agustin;2023;Dalangin (Single);;https://open.spotify.com/track/2cIxxsxXNvOXNFVvDJpF3x;
Tibok;Earl Agustin;2023;Tibok (Single);;https://open.spotify.com/track/2Dhdu4YB3y5U3RiIcCJduv;
Dito Sa'kin;Earl Agustin;2024;Dito Sa'kin (Single);;https://open.spotify.com/track/4g6QB9ktIdyEW5sIfcp71i;
Aya;Earl Agustin;2024;Aya (Single);;https://open.spotify.com/track/6iwojThk8NJYqaN9LUZSON;
Tibok;Earl Agustin;2025;Ang Mutya Ng Section E (A Viva One Original Series Soundtrack);;https://open.spotify.com/track/0Tuo5hZJi0f9InKf4NAtZt;
Pag-ibig ng Ikaw at Ako;Earl Agustin;2025;Pag-ibig ng Ikaw at Ako (Single);;https://open.spotify.com/track/1GqZU8Isnm4Bwx7V3na5tO;
Dalangin;Earl Agustin;2025;Avenues of the Diamond (A Viva One Original Series Soundtrack);;https://open.spotify.com/track/6RXaIvJGrfUMWLvGx58PBS;
A Little Bit;Earl Agustin;2025;SWABE (EP);;https://open.spotify.com/track/4Mk2hfT0oXkuwX8bd5jln0;
Intro;Earl Agustin;2025;Himig at Pag-ibig (Album);;https://open.spotify.com/track/5kfQ5nEVfQKRfOXf0LjTPK;
Tayong Dalawa;Earl Agustin;2025;Himig at Pag-ibig (Album);;https://open.spotify.com/track/0sIoAqI7eBnWUrEDkIgsCI;
Dito Sa'kin;Earl Agustin;2025;Himig at Pag-ibig (Album);;https://open.spotify.com/track/6Owt1G43Ip2DtVnIl7omvI;
Basin Puhon;Earl Agustin;2025;Himig at Pag-ibig (Album);;https://open.spotify.com/track/2R0ol02pGCxiwO7SxwHp34;
Aya;Earl Agustin;2025;Himig at Pag-ibig (Album);;https://open.spotify.com/track/3kLamwtehsN5A7DXXS1fAf;
Dalangin;Earl Agustin;2025;Himig at Pag-ibig (Album);;https://open.spotify.com/track/5dO666voi2S72ZupppSOi4;
Minamahal;Earl Agustin;2025;Himig at Pag-ibig (Album);dana paulene;https://open.spotify.com/track/4p0Lf5VRuU5UMvprWAVZTY;
Tibok;Earl Agustin;2025;Himig at Pag-ibig (Album);;https://open.spotify.com/track/5K6f4gciCEFTZkKTooU5AZ;
Pag-ibig ng Ikaw at Ako;Earl Agustin;2025;Himig at Pag-ibig (Album);;https://open.spotify.com/track/2DABJpDDPUaCWqZ9nMgkw4;
Suntok sa Buwan;Earl Agustin;2025;Himig at Pag-ibig (Album);;https://open.spotify.com/track/2aeylcb7si6ecmrpJuG2Eq;
Pag-ibig ng Ikaw at Ako;Earl Agustin;2025;Seducing Drake Palma (A Viva One Original Series Soundtrack);;https://open.spotify.com/track/4i8Xjhzrqqowm3L4ei9i1A;
Dito Sa'kin;Earl Agustin;2025;Seducing Drake Palma (A Viva One Original Series Soundtrack);;https://open.spotify.com/track/2qHYqoZMSigRWYOMew5FaI;
A Little Bit;Earl Agustin;2025;Avenues of the Diamond (A Viva One Original Series Soundtrack);;https://open.spotify.com/track/07CEwSWwzrxo8ph0OzwIGK;
Minamahal;Earl Agustin;2025;Minamahal (Original Movie Soundtrack);dana paulene;https://open.spotify.com/track/6ot2R8pIOod1w1Dy8K0iAj;
Pag-ibig ng Ikaw at Ako;Earl Agustin;2025;Seducing Drake Palma Vol. 2 (A Viva One Original Series Soundtrack);;https://open.spotify.com/track/0gFmxK5Iu6r22rd8EaD8NP;
Dito Sa'kin;Earl Agustin;2025;Seducing Drake Palma Vol. 2 (A Viva One Original Series Soundtrack);;https://open.spotify.com/track/5Apd7IlJbdW0P4v0P3xgvT;
